1.378259308070640e-03 1.757159242711574e-04 2.492493720040148e-02 4.685659957191655e-04 2.196482221300506e-03 2.370027052121253e-02 1.966635271899279e-03 1.201392721530519e-01 2.070218669862074e-03 1.068379063551879e-03 2.306475660536942e-03 4.644960336262867e-04 1.912092601397616e-03 1.091080946347906e-03 -3.098477930640332e-04 4.637147483547702e-03 7.090520049983050e-05 1.323858878983458e-03 1.931444057729380e-03 1.245259760426976e-03 -8.056964942522350e-04 1.385065997420796e-03 2.824043327595625e-03 1.218955772218884e-03 2.482103010796114e-02 -1.407783548858071e-03 2.333195896235315e-02 -1.570229590857196e-03 9.800512340048219e-02 6.006616601682885e-04 1.484785205530602e-03 1.678881097631980e-03 8.047573484904184e-04 2.423381756667071e-03 1.265742032426578e-03 4.610592065143722e-04 1.481994765015121e-03 2.319279116937785e-05 1.859707464991322e-03 1.575847023487571e-03 5.618306180597039e-04 2.365932099488210e-03 2.002773944744879e-03 1.016483579539880e-03 -3.729538334327488e-04 7.234066449007859e-02 3.717866130999418e-03 1.618974102096492e-03 2.374074385694754e-01 2.877645775006581e-03 7.946610750467522e-04 5.295136047431849e-04 2.401883334245444e-03 -4.180142347283855e-04 2.530028909894736e-02 1.949541142246372e-03 2.432603751446471e-03 1.218676207711072e-03 1.055752470275633e-03 1.866772445386868e-03 2.459272446186219e-02 1.825051629837039e-03 1.966206916811385e-03 3.505622598004228e-03 2.208357063941277e-03 3.180562363832203e-03 1.181809913427914e-03 2.623772406677058e-02 2.544332368686452e-03 1.734275812372689e-03 8.376183593516652e-04 8.133399112652612e-04 2.575339592058927e-02 1.349648170841362e-03 3.699805373752686e-04 5.192816388483724e-04 2.650075582242550e-03 1.735472926324013e-03 2.158021958652353e-03 2.757144300263573e-03 -6.804061443028470e-04 7.624153579284525e-04 1.934538945210087e-03 1.130965063123264e-03 2.484198686860713e-02 2.899654620561598e-04 1.465723012196662e-03 2.595634299887655e-03 2.353175975975736e-03 9.849160625560868e-04 1.362663457312212e-03 1.031490473910354e-03 2.733122682211942e-04 -1.464846122162476e-04 2.056861632251437e-04 1.308294151518819e-03 1.841548644959837e-03 1.338131970921072e-03 1.553861462879420e-03 2.076857360477357e-03 
1.515561240160310e-04 1.125465165566344e-02 2.834827535800970e-03 1.583516568893770e-02 3.586279116951987e-03 9.940080332775967e-03 5.432371204737648e-03 1.373954948596601e-02 4.875320833368555e-03 -9.808750645637983e-04 7.337305045533130e-03 1.484673931182792e-02 2.663416071086539e-03 3.367120440864063e-03 1.230422320919312e-02 -8.600494360126826e-03 1.124070046576676e-02 9.264294661268893e-03 9.418830186056794e-04 1.040543035544815e-02 9.691136629772890e-03 8.457998605141867e-03 3.430933569029228e-03 5.193804659188933e-03 8.647479964333007e-03 1.329411914294111e-01 1.767486936874196e-02 9.822810262077455e-03 1.052181511879999e-02 8.349007601555363e-03 6.946343839181201e-03 2.734933065581240e-03 -3.029850422710681e-04 4.991287531315815e-03 8.362303127232525e-03 4.512162642060369e-03 2.470377911126917e-03 3.339678851091610e-03 6.595099718358825e-03 4.391874162865350e-03 5.474525744848406e-03 5.171594568937516e-03 6.362163137164333e-03 1.142405457694895e-02 6.739183882352291e-03 1.229116852662331e-01 1.352091796788324e-02 1.088342520264202e-02 2.004376745231443e-01 4.071589607230984e-03 6.125591153244877e-03 7.303403323031876e-03 5.806350825224378e-03 1.556030751347768e-02 2.697204515355950e-03 8.703458630539203e-03 -1.283619763313174e-04 8.116633519348812e-03 3.236470503723937e-03 5.111435275792773e-03 7.322632122034991e-03 2.440604183604498e-03 2.951780271261634e-03 -5.541966982241309e-03 3.068132702761762e-03 4.673220460465733e-03 8.650963727434822e-03 -3.082783647189848e-03 -4.318497590354234e-03 4.291207833739349e-03 1.644076881411056e-02 2.159043036864860e-02 4.237137302696196e-04 5.110169106799367e-03 1.028502997778970e-02 1.557673473262851e-02 6.260290210879463e-03 1.002298366442275e-03 1.110223670454518e-02 -4.457553031131327e-04 1.672080485288924e-02 1.984604170574306e-02 6.425797011275438e-03 6.014692625995030e-03 3.518592077122911e-03 8.825464212498125e-03 5.374422889327478e-03 1.947493581639180e-03 -2.554940115208707e-03 9.368381760789894e-02 5.566399698016562e-03 2.532908317071108e-03 1.128831094344074e-02 8.980328019666651e-03 1.600689916428454e-02 6.993067626674831e-03 3.330441724330713e-03 1.100393390863629e-02 7.086130707039629e-03 4.296029988671120e-03 
8.796436797067660e-03 1.808141620788677e-02 -7.845935336060277e-03 1.622851616054206e-02 -1.191277844797358e-02 -1.008811057228141e-02 -9.700452220437663e-03 3.593722463083306e-01 -6.748856506758725e-03 4.388700207157493e-03 2.813230553458924e-05 -7.392914795986484e-03 2.036362505842622e-02 -3.905285258531609e-03 6.825447111010289e-03 -1.717798681047680e-02 -4.733646693898403e-03 2.724497252344303e-03 -1.144289994573645e-02 7.484612146923658e-03 1.248854553918900e-01 1.180664312615967e-03 -8.120870791188048e-03 -4.412394667974867e-03 -1.504121873510268e-03 -5.150463491344045e-03 -5.037235360866189e-03 6.845143828034937e-02 -5.880110938619135e-03 7.611866732532907e-03 5.502998075561542e-04 1.681817768036079e-04 -5.188782727517704e-03 -5.241280674785342e-03 -9.172617436256302e-04 1.121111066508054e-02 -4.182328471491274e-03 -5.459300821978983e-03 -4.841869398746991e-03 -2.704716563945025e-02 -3.826207942672890e-03 -1.071606668164709e-03 -7.058186650326250e-03 -5.943409020339522e-03 3.806901675227010e-02 2.804078124671917e-02 -5.711421845121641e-03 8.778470321973606e-03 1.179271463252263e-02 -1.075545482051135e-03 3.168680942452966e-04 7.505074917281938e-02 9.519745620896147e-03 1.990551162278219e-03 -4.790018707195831e-03 5.800770418495166e-03 -6.198445817527528e-03 3.598342154952745e-02 1.991633635502344e-03 -5.282684511600726e-03 2.608752269439127e-03 4.262200764909263e-03 1.300550266693142e-03 2.078296784195255e-03 -3.804776744040734e-03 8.953169659724787e-02 -7.532604793971057e-03 1.725869504119161e-02 -5.057456022657649e-03 3.760492682461804e-02 1.508079047134151e-02 -2.961856398394057e-03 -5.668820267040747e-03 -2.806873409356135e-03 -1.623720470677203e-02 -5.240901485102356e-03 2.082486733778748e-02 -7.853157924456870e-03 9.130964640048511e-03 -6.783740042890311e-03 4.378497422529380e-03 -9.854659934535454e-03 -1.091921505182261e-02 -5.488758000085621e-03 -9.668106328092669e-03 4.660046102586988e-03 -2.772126929003085e-03 -8.362958823719116e-03 -7.900758631347788e-04 1.104972730916803e-01 -4.897369197261329e-03 1.093816144843336e-01 -5.132127603177992e-03 9.854444587583511e-02 -2.706886394674458e-03 2.571107898884338e-02 -2.561341239773146e-03 -8.993943288812041e-03 -4.241143108058528e-03 -6.694870447287125e-03 
1.648428469645385e-03 4.013788450984327e-04 2.230869044520630e-03 2.263736671646585e-03 8.772252722409891e-04 1.348446110314428e-03 9.679347207693348e-04 2.947295453812412e-02 2.105193104313481e-03 1.074995314093695e-03 2.010559625174839e-03 -1.048993985069178e-04 1.551335858257694e-04 2.341951097505748e-03 1.484532763580674e-03 3.319918969282715e-02 1.651967578421594e-03 2.293516427084627e-03 2.456919715227967e-03 1.739976873420413e-03 -1.076005568714359e-03 2.857357144619270e-03 4.404462941271601e-04 2.225634137712241e-03 2.273800112228530e-04 6.192384757266721e-04 -4.290632480434019e-05 7.190388425305878e-04 1.524513876591473e-03 1.057784092505971e-04 1.307625239434407e-03 2.438898229857604e-03 3.331857189859581e-03 1.611518529063335e-04 2.017010472147723e-03 2.429669698277918e-03 1.843138174653290e-01 2.915667643919789e-03 2.090413207141489e-03 1.235048799165711e-03 5.920877042509441e-02 3.089206141976939e-02 9.959751345823200e-04 1.182699714780081e-01 2.419346711778872e-03 2.397087164340617e-03 5.841452237086998e-02 9.300101798679559e-04 1.259311063827289e-03 2.830615692549744e-03 2.373471278970862e-03 -1.914165302192856e-04 3.099559593055228e-03 9.425853910766527e-04 1.467811374483546e-03 1.183100906361892e-03 3.441740569793981e-04 2.897943215437035e-02 9.749962957012370e-04 2.192523295132240e-03 1.801554309724108e-03 1.600330663317478e-03 8.572047070928070e-04 3.582118411638167e-04 1.388076401096797e-03 1.778983892742308e-03 1.189159711116138e-03 1.980426771220488e-03 1.199890375505751e-03 3.339426511842361e-03 2.190666211854365e-03 2.452449562331857e-03 2.948304148336240e-03 3.728026387508144e-03 -7.018766661044272e-04 1.097536308245639e-03 5.165479501502967e-03 1.597523808893062e-03 2.343900125658317e-03 2.393799481017238e-03 2.310757731551842e-05 1.140498464153398e-03 1.820689441259126e-03 9.127023085106847e-05 2.527872891337394e-03 1.433486174036919e-03 2.100586161087992e-03 1.865974320940493e-03 2.736371870011068e-03 8.590091830691587e-02 1.564279482248044e-03 2.368223444861171e-03 1.134373512464541e-03 1.177346898843742e-03 1.060893580406437e-03 5.955136262847643e-02 1.654303089719583e-03 5.754790998245910e-02 2.072549592877750e-03 2.964388436636008e-03 
5.566891542061383e-03 3.543989149530415e-03 6.292880815099128e-03 -3.858177482439634e-04 5.774769138823604e-03 5.575333587325001e-03 5.639543281378872e-03 9.172821819337013e-03 8.411941374081097e-03 1.239827313707043e-02 6.802471566352014e-03 6.352845743165482e-03 4.512091587452730e-03 7.834100678077435e-03 6.664591051038666e-03 5.961063710499195e-03 5.388619622078060e-03 8.261617373503477e-03 7.083116674616868e-03 4.032151524126739e-03 5.391486550332925e-03 3.922113049270644e-03 5.018638991445695e-03 6.448614197647992e-03 4.533395326756929e-03 5.621587612643481e-03 5.901304112050192e-03 6.888208492633352e-03 5.607129717289328e-03 5.813816620254843e-03 6.092362412973737e-03 5.574934978841755e-03 7.070955186860199e-03 4.982541489850629e-03 7.955084613707850e-03 5.120684469721731e-03 8.486470241530861e-03 1.216668580675499e-02 6.834376419064944e-03 5.148248414487321e-03 5.199314852868701e-03 8.447408747417040e-03 4.859609410162553e-03 4.775010594801821e-03 7.329447156854617e-03 5.026339038479112e-03 5.342212594620165e-03 6.865485460317820e-03 5.050220592409148e-03 7.322727978147569e-03 5.958951915554427e-03 5.658171339603749e-03 6.362866121836347e-03 5.901949845607876e-03 6.401078636330189e-03 6.633793072682037e-03 6.842611529250380e-03 3.726305117254786e-03 8.476537295079639e-03 6.432306549821931e-03 5.925078150146886e-03 4.784205562083112e-03 6.245024561303147e-03 5.460693166586629e-03 8.224217542609994e-03 5.309581090253597e-03 5.938580408751022e-03 1.173009381636477e-02 5.512156363723326e-03 9.419177558197881e-03 1.561482207166198e-01 6.404964398199500e-03 6.055138521466869e-03 5.882212063236187e-03 5.488878193437187e-03 8.306558176616143e-02 8.876683687550031e-03 6.359272260563104e-03 6.769595139188775e-03 4.777984603741508e-03 5.305046396525644e-03 7.097194794103453e-03 6.773629338411405e-03 6.435687863660032e-03 7.577913026321082e-03 7.758485446896405e-03 5.865114321031845e-03 8.870376055895751e-02 8.086670106679275e-03 6.679925157275664e-03 5.209755928776723e-03 4.650221327036576e-03 8.796592766034976e-03 4.911169204680884e-03 8.081478692946096e-03 6.233437445817522e-03 8.081619639813558e-03 3.864802390206329e-03 6.550311842675537e-03 8.841726536640677e-03 
-8.448504352006430e-04 -2.503091878446796e-03 9.837385528690847e-02 1.186313895455235e-03 -1.642143453697703e-03 7.397305137032170e-03 -1.030917161278426e-03 6.567902904645162e-02 2.029107607313537e-02 1.350597412579757e-01 9.541595932575040e-04 2.497672383608970e-03 -2.041377455926439e-03 3.986423168701019e-03 2.590403416235558e-03 1.353673454634793e-04 1.939201415387098e-02 2.201731770769045e-02 9.908356413340905e-04 2.769942163451599e-03 3.985653995299843e-02 5.365926652989940e-03 -1.131476775120612e-03 4.920287164269351e-04 5.979425399893278e-03 -1.135473678427149e-03 1.697878886243504e-03 5.757336560566372e-04 -1.345651308524703e-03 1.803274157738395e-03 7.138550092333573e-02 -1.232903992606331e-04 8.159079891245042e-05 1.513470628977249e-03 -5.431458213674262e-04 -2.724911212720091e-03 1.264171040854809e-04 2.503811501872626e-03 1.896600228079008e-03 -1.061822337210856e-03 -1.799316991532812e-05 2.785609878021433e-03 4.597054987004017e-03 -2.703150632521024e-03 -2.142931790770995e-03 -2.537732823769426e-03 2.363146843179195e-02 1.103266522855935e-06 -4.275657060126776e-04 8.016372657422438e-05 2.384044019296220e-02 2.910447108014949e-03 3.190987537278191e-03 4.630869416043505e-03 2.071640487659913e-02 1.467372919351221e-03 -6.527053993063211e-04 -1.903559047576720e-03 1.990818337235338e-02 3.911497794214245e-02 9.973924781140021e-04 -1.024579292164537e-04 -2.211888306385007e-03 1.733277306626306e-02 -2.602861663208655e-04 2.634536683332093e-04 1.605809726796808e-03 -1.640392452546730e-03 -1.800217991534778e-03 3.575466310541483e-03 2.816856077832029e-04 1.134875171973599e-03 1.083996740048751e-03 1.792961863067301e-02 4.494596505491676e-04 7.312229706718577e-03 -7.814726519452959e-05 6.963089426127058e-03 2.353382221445133e-03 4.485166749024153e-03 4.538113688870788e-04 1.435977485130012e-03 1.305315857273845e-03 3.422976163557556e-03 -5.660435645368063e-04 1.781284925823294e-03 1.016740463625507e-03 3.848915579126368e-03 9.358823244428094e-04 3.008455193737937e-01 1.257174629751180e-03 -3.753128518161346e-03 3.012215378233869e-04 4.077585044310032e-02 1.173215158245254e-03 -7.995686889534389e-04 -3.959261371760099e-04 -1.684691212365960e-04 -1.377796339347181e-03 2.075857973276884e-03 
3.226785799133284e-03 5.265694342741372e-03 5.360917933546962e-03 7.926957286823232e-03 5.023218426528594e-03 4.077767190621422e-03 3.887116761681686e-03 7.735515178348324e-03 4.617149518534680e-03 4.657037074446153e-03 4.465310892826453e-03 4.605820661869163e-03 3.382401358858371e-03 4.393100216059970e-03 6.880151391117593e-03 3.005326871443511e-03 5.299485965739008e-03 5.932366962420630e-03 3.616249487781758e-03 5.496500048589046e-03 4.532271044982194e-03 6.155071438569826e-03 2.781147388998735e-03 4.437325703938818e-03 5.980841316210073e-03 3.780868481771477e-03 5.675660868223630e-03 6.556416536075864e-03 5.470028764507424e-03 4.232581930975260e-03 4.727788864792520e-03 3.735704318554170e-03 4.248541190160711e-03 4.599399940402618e-03 4.770197347077208e-03 4.671723855351416e-03 5.487176813678555e-03 5.716898596096748e-03 4.056774365586380e-03 5.656395402365955e-03 1.756293625236064e-03 4.636894070025908e-03 4.198575815195398e-01 4.859246628725067e-03 5.559562735424801e-03 1.872234431789096e-03 4.969121020532132e-03 7.503705624687196e-03 6.741937607260463e-03 5.499136336597943e-03 4.550242707311308e-03 1.682053742924834e-03 5.619091030159581e-03 7.491491470585330e-03 5.035054639067189e-03 4.080113907665639e-03 5.062995749523684e-03 1.998440731785817e-03 4.107625967221681e-03 4.304758303907136e-03 5.045011905731371e-03 1.330013801787194e-03 4.352303575143096e-03 -2.876321655500825e-03 4.331817267601070e-03 5.419200564732708e-03 3.105124814785086e-03 4.081700509893036e-03 4.041739334189518e-03 6.079926840761078e-03 7.101333339492353e-03 4.449948234266218e-03 5.259706986788661e-03 4.311620669428311e-03 4.424626617807844e-03 3.462949090165002e-03 6.332222272716477e-03 6.014151158015493e-02 6.209220628917445e-03 3.855093695021741e-03 2.879082765810866e-03 7.669463112790391e-03 4.939230218825632e-03 4.114239158548191e-03 2.372355561152604e-03 3.618562437405283e-03 3.639735925424290e-03 3.840410576545601e-03 3.009741506604470e-03 4.513166722327220e-03 4.888334500202977e-03 3.283470976643340e-03 6.850238904175470e-03 3.661641874404166e-03 6.854229871429570e-03 4.697979003904549e-03 4.114453584035116e-03 1.880218933743982e-03 5.006604353840590e-03 3.125850425364791e-03 
5.273394201854742e-04 -5.252101576782991e-05 -2.102254856359714e-04 -9.728738586141049e-04 4.797375980251014e-04 -1.202017003626322e-03 1.967142532500566e-02 1.528357873470076e-01 -4.690221917901969e-04 1.453027950247979e-03 3.796112439058206e-04 -6.176251816355310e-04 -6.017831387691041e-04 6.669499510745357e-04 3.611208360087388e-04 5.252318678524362e-03 -9.987053306277809e-04 1.472136533394384e-03 8.522490069484054e-04 1.034716979080002e-03 -1.160649057176737e-03 2.248900343004089e-03 1.105650848951872e-03 8.411734707889729e-02 -9.543566722775346e-05 8.664751095411802e-05 -5.977446913550726e-04 -3.594948631484420e-04 2.844341195329600e-03 6.571862458264314e-03 -3.988239095071327e-04 6.591857322559861e-04 1.528128682043399e-03 -1.931615369919268e-03 7.114510469077481e-04 -9.066593885599576e-04 1.093557511612179e-03 5.992191236151504e-03 1.030772403818393e-03 -3.762518988227003e-03 7.046010400283265e-03 6.437917871035226e-02 -1.920055478558024e-04 -1.134278112294767e-03 6.086649273895818e-05 -1.330895952879714e-04 5.809338833573561e-02 9.000855269908239e-04 3.249041314170352e-02 4.266273859765233e-06 1.522932063377013e-04 5.368449200541055e-04 2.065312654283763e-02 -2.069653169681521e-05 -1.930010455347813e-03 -3.209516236086495e-04 1.613321230534282e-03 3.223050791797521e-04 1.211719628432930e-03 7.325668652795884e-04 -4.925277037470507e-04 -9.395642044742759e-04 1.900761994691891e-04 3.185031497637129e-04 4.818867525912358e-04 5.747578107055470e-02 3.516920738349539e-04 4.401414298908004e-04 1.056511969210307e-02 1.301797848278170e-03 -3.185485037076038e-04 1.275568456380747e-03 9.569748365831261e-04 -3.624070983146056e-04 1.863579727398390e-04 3.232114762728273e-02 8.321325465358954e-02 -1.544361975696745e-04 2.597227103098524e-04 2.049680412686071e-02 -7.331122626737788e-04 7.708531951571188e-02 1.119673774061007e-03 1.918519358516724e-02 2.620594353049156e-03 -5.307764517989076e-04 8.988328515223869e-04 3.398181561526226e-02 8.328526437954798e-03 8.655898398543371e-02 7.002476035696598e-03 1.860499903453438e-02 1.109933430086012e-02 -9.985451475045849e-04 -1.678888391947343e-03 -1.966125209305279e-04 -3.937628585336394e-04 -3.043133551391914e-03 5.935539888667241e-03 6.575151291353550e-04 
-3.171580079683399e-03 1.122542385491020e-03 2.412249891483486e-03 2.058852281662445e-03 5.277594688282032e-03 5.128506253347397e-03 -9.803177097899600e-05 -3.220597982159914e-04 1.048750824583038e-03 3.193102967696729e-03 3.507066955786181e-04 6.041606200125460e-04 -9.855756042357145e-04 2.812618623686501e-03 3.654415982169346e-03 1.364921646410060e-02 1.519549089468196e-03 1.178420287443828e-03 2.441488211351504e-03 3.585592042662880e-02 7.463898409256831e-05 2.737240051251315e-03 8.944097121116698e-03 1.300490027094531e-02 2.597477667495583e-03 1.596814800924681e-03 3.238139123707394e-03 -3.070740631719028e-03 2.389655341449486e-03 2.427336038326672e-04 6.812866832527114e-04 4.441702961049071e-04 2.748992898303014e-03 8.724117839668189e-03 2.370805826140665e-03 -4.372391791140072e-04 1.584238026140636e-03 1.516284814616429e-03 1.426857468929062e-03 3.446527766622094e-03 1.058059614240410e-03 1.107759724726632e-03 2.335786831199240e-03 2.337440611265243e-02 -3.298378621818292e-03 5.615879514413701e-04 2.783168157140438e-03 2.573035483375755e-03 2.018968322710588e-03 -4.619996276683683e-04 1.431963490027269e-02 2.255536773257046e-03 8.678377146300282e-04 4.304650019233024e-03 1.873922098531119e-03 -2.628553488240825e-03 4.849997973769925e-04 1.817030060488450e-03 1.605540800046567e-04 2.522747236776186e-03 7.886479626073454e-04 -1.358897004936054e-03 -2.255091607804331e-03 -4.732447912204135e-04 2.354753664106727e-04 -6.481267625941887e-04 3.865390962117192e-03 -2.238925033231506e-03 9.817669507013512e-03 1.504624311595493e-02 1.678278505221568e-03 -9.510885908171075e-04 2.977385761328323e-03 9.709409992341573e-04 1.416128721370284e-02 3.659350603724943e-03 1.144150804687741e-03 7.243194225092344e-04 4.045961575527203e-01 2.304277360276232e-04 -2.139638138427391e-04 1.826028094128136e-03 2.708719492892040e-03 1.059747637877124e-03 1.819006552372254e-03 1.090550293053016e-03 1.095760331545845e-03 8.487764443819878e-04 -1.861070453461352e-04 3.230940966669356e-02 9.301910182981028e-04 3.293368668678642e-04 2.116865593777645e-03 -5.006796274844673e-05 5.815928985711366e-04 3.296668515621303e-01 6.705028081599788e-04 -1.316947378409496e-04 -7.968053741778683e-04 -3.271956908586171e-04 
1.652951641675309e-02 -1.986094548839659e-03 1.636955919203574e-04 8.322560726598760e-03 5.066155041514856e-04 1.725597917031491e-03 6.397103146614055e-04 3.777163305170069e-03 3.724786606425447e-04 3.344838568839257e-02 -2.607943799802489e-04 2.289175733051311e-04 -9.683792219910143e-04 2.369926225911284e-03 1.819972880333046e-03 1.254206374190156e-03 6.337760726770627e-04 1.856670387225092e-02 7.634065882076682e-02 5.464942367108081e-03 1.532737960435065e-03 9.802926037705025e-03 3.265046843517060e-02 9.153885178618546e-04 2.110421244122714e-02 -1.209741937340162e-04 3.219275618226279e-04 2.408414949686658e-05 3.169872124466621e-03 1.622785551461281e-03 8.888063944960152e-03 1.147711414502904e-03 1.820903478938880e-03 -6.311538960700052e-04 3.372313518839865e-02 8.054427568248450e-05 5.816341021296284e-04 -4.190822064146553e-04 2.565992498416009e-02 2.288025169136013e-03 8.677092959835347e-04 3.147937685925979e-03 9.493388000495418e-04 -1.975797271476433e-04 3.786615984998300e-03 2.045011794720274e-03 2.520824374593965e-03 5.353635598138523e-03 2.492985890909815e-03 -2.520678169023677e-04 1.565576740677871e-03 3.360804689747977e-03 2.827416821320581e-03 6.209290331567825e-02 2.492048896444304e-03 -7.110228834967889e-04 2.654380283124149e-02 -9.769354396233995e-04 1.493191466697171e-02 1.991943310036066e-03 1.263085557841634e-03 6.530988448235743e-05 -7.001279383671897e-04 -3.443144956596321e-04 -2.197406146176937e-03 1.676035134823054e-03 -4.654350699068028e-04 1.531517888174700e-04 -3.928556293076204e-04 3.434736264125412e-02 -6.972911722163133e-04 3.519687414374281e-03 8.583802993080550e-04 3.971367912569922e-03 4.457002842681097e-02 1.996567290359466e-03 4.413274300223251e-03 4.034993488407361e-04 3.171279228901053e-01 1.054370798618833e-03 1.391802954191744e-03 2.807362427082214e-03 9.230623021319643e-04 6.738415722125034e-04 -7.602429623957239e-05 1.332505122412877e-03 8.553842672746600e-04 2.775424072106260e-02 -1.199198581750306e-03 3.191150012070781e-02 1.816885310083929e-03 2.823019100462484e-03 1.094234147427640e-03 5.133607719829946e-04 -2.076633925691667e-03 9.006448879296231e-04 4.928131456702481e-04 -1.307036028925570e-03 -1.117259562282387e-03 1.044762448778646e-01 
